Ref	Site name	day	month	year	time	measurement_frequency	reported_frequency	run_on_river	Latitude	Longitude	Climate	Slope	Watershed Area	River width	CO2	CO2_units	CO2_method_cat	CH4	CH4_units	N2O	N2O_units	F_method_cat	F_CO2	F_CO2_units	FCH4_diff_avg_val	F_CH4_units	FCH4_ebb_avg_val	F_CH4_ebb_units	FN2O_avg_val	FN2O_UNITS	Strahler order	Discharge_mean	Discharge_mean_units	Velocity	Velocity_units	Temperature	DO	DO_units	pH	Conductivity	DOC_value	DOC_units	DIC_value	DIC_units	k	k600	k_units	Comments
100	saf	14	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9822.071429	ppm	direct																			23.13												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	15	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10333	ppm	direct																			22.111												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	16	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9282.142857	ppm	direct																			25.323571												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	17	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9395.3	ppm	direct																			25.724												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	18	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8999.571429	ppm	direct																			23.845												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	19	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9273.6	ppm	direct																			22.789												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	20	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8762.571429	ppm	direct																			25.254286												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	21	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9519.5	ppm	direct																			24.939												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	22	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9137.285714	ppm	direct																			23.057857												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	23	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9922.4	ppm	direct																			22.298												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	24	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9429.142857	ppm	direct																			24.693571												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	25	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10395.8	ppm	direct																			24.808												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	26	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9826.857143	ppm	direct																			24.035												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	27	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	11219	ppm	direct																			23.797												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	28	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10513.5	ppm	direct																			26.231429												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	29	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	11536.2	ppm	direct																			26.257												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	30	9	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10636.21429	ppm	direct																			24.712143												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	1	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	11668.2	ppm	direct																			24.012												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	2	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8971.259231	ppm	direct																			25.319231												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	3	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10463.23636	ppm	direct																			25.423636												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	4	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8764.930769	ppm	direct																			23.988462												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	5	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10449.09091	ppm	direct																			23.090909												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	6	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8789.813846	ppm	direct																			24.882308												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	7	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10431.03636	ppm	direct																			24.515455												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	8	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8371.570769	ppm	direct																			23.643846												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	9	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9606.587273	ppm	direct																			23.304545												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	10	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8122.577692	ppm	direct																			24.696154												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	11	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9608.709091	ppm	direct																			24.653636												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	12	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8679.455385	ppm	direct																			23.637692												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	13	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10261.23818	ppm	direct																			22.978182												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	14	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8758.100769	ppm	direct																			22.761538												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	15	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10337.04273	ppm	direct																			22.667273												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	16	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9164.273077	ppm	direct																			22.058462												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	17	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10931.46364	ppm	direct																			21.230909												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	18	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9502.736154	ppm	direct																			23.52												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	19	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	11207.23636	ppm	direct																			22.631818												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	20	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9707.451538	ppm	direct																			20.481538												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	21	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	12510.65455	ppm	direct																			19.523636												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	22	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	11032.20769	ppm	direct																			23.185385												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	23	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	12769.40909	ppm	direct																			22.829091												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	24	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10330.70231	ppm	direct																			20.643077												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	25	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	11545.90909	ppm	direct																			19.846364												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	26	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8745.139231	ppm	direct																			24.016154												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	27	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10210.48909	ppm	direct																			23.975455												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	28	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8925.330769	ppm	direct																			21.700769												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	29	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	11675.2	ppm	direct																			21.591818												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	30	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9944.316154	ppm	direct																			25.177692												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	31	10	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	12410.6	ppm	direct																			25.347273												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	1	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	11046.19154	ppm	direct																			24.115385												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	2	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	13883.95455	ppm	direct																			23.866364												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	3	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	12036.96154	ppm	direct																			27.099231												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	4	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	14197.85455	ppm	direct																			26.775455												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	5	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	13277.46923	ppm	direct																			24.963077												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	6	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	15867.23636	ppm	direct																			24.372727												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	7	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	14431.53077	ppm	direct																			26.993077												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	8	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	15248.21818	ppm	direct																			25.343636												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	9	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	13564.49231	ppm	direct																			23.680769												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	10	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	14634.35455	ppm	direct																			23.396364												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	11	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	13018.37692	ppm	direct																			26.534615												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	12	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	11095.56364	ppm	direct																			26.124545												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	13	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10244.21077	ppm	direct																			24.197692												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	14	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10094.54636	ppm	direct																			23.571818												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	15	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8047.5	ppm	direct																			26.755385												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	16	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9717.279091	ppm	direct																			25.762727												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	17	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10410.23539	ppm	direct																			24.030769												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	18	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9311.86	ppm	direct																			23.676364												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	19	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9208.766923	ppm	direct																			25.82												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	20	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8856.486364	ppm	direct																			24.76												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	21	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8544.51	ppm	direct																			23.454615												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	22	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8940.388182	ppm	direct																			23.153636												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	23	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8801.342308	ppm	direct																			25.697692												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	24	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9461.99	ppm	direct																			25.052727												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	25	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8877.487692	ppm	direct																			23.646923												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	26	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10206.91273	ppm	direct																			23.312727												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	27	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9575.683077	ppm	direct																			25.316923												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	28	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10467.5	ppm	direct																			24.095455												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	29	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10034.14923	ppm	direct																			23.559231												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	30	11	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10493.01636	ppm	direct																			23.414545												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	1	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8920.546923	ppm	direct																			24.447692												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	2	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	10310.04818	ppm	direct																			24.224545												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	3	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8900.55	ppm	direct																			23.596154												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	4	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9859.023636	ppm	direct																			23.295455												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	5	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8661.246923	ppm	direct																			23.143846												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	6	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	9612.645455	ppm	direct																			23.06												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	7	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7584.693846	ppm	direct																			22.84												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	8	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6749.504545	ppm	direct																			22.94												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	9	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	5677.36	ppm	direct																			23.243846												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	10	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6438.078182	ppm	direct																			23.019091												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	11	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	5902.404615	ppm	direct																			23.04												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	12	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6165.93	ppm	direct																			22.459091												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	13	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	5864.297692	ppm	direct																			22.282308												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	14	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	5927.112727	ppm	direct																			22.08												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	15	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6966.704615	ppm	direct																			21.29												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	16	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6360.904545	ppm	direct																			21.492727												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	17	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6272.354286	ppm	direct																			22.742857												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	18	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6589.802941	ppm	direct																			22.471176												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	19	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6929.62	ppm	direct																			23.76												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	20	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7246.132353	ppm	direct																			23.377647												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	21	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	4948.964286	ppm	direct																			23.797143												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	22	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6186.342353	ppm	direct																			23.055294												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	23	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6059.872857	ppm	direct																			23.605714												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	24	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6830.837059	ppm	direct																			23.314118												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	25	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6447.978571	ppm	direct																			23.715714												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	26	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6197.132941	ppm	direct																			23.153529												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	27	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	5981.994286	ppm	direct																			23.952857												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	28	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6493.199412	ppm	direct																			23.647059												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	29	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6912.231667	ppm	direct																			24.458333												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	30	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	6951.648889	ppm	direct																			23.868889												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	31	12	2017		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7253.3	ppm	direct																			23.958333												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	1	1	2018		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7389.724444	ppm	direct																			23.929444												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	2	1	2018		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7175.993333	ppm	direct																			24.795												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	3	1	2018		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7708.051667	ppm	direct																			24.217222												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	4	1	2018		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7453.39	ppm	direct																			25.018333												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	5	1	2018		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7557.999444	ppm	direct																			24.508889												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	6	1	2018		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	8328.788333	ppm	direct																			24.621667												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	7	1	2018		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7927.85	ppm	direct																			24.267778												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
100	saf	8	1	2018		HF	daily	NO	29.846348	-82.219677	14	0.002366667	245.8	10	7726.241667	ppm	direct																			24.808333												"data converted from HF to daily means. Some of the sites in the ref (e.g. dra, mtc) are not reported here as the data are reported in another paper. "
